employee_id,asset_id,assigned_date,return_date,location,status,condition,serial_number,model_number,warranty_expiration,maintenance_schedule,maintenance_last_date,maintenance_next_date
20,29,3/22/2022,6/4/2022,remote,active,used,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,6/15/2026,quarterly,11/1/2021,11/29/2021
10,35,11/9/2021,10/10/2022,remote,inactive,refurbished,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,12/18/2030,monthly,4/17/2022,7/5/2022
8,70,12/13/2021,2/11/2022,office,pending,used,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,in hac habitasse platea dictumst maecenas ut massa quis augue luctus,8/15/2023,quarterly,2/4/2020,6/29/2021
96,72,8/21/2020,2/22/2021,office,active,refurbished,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,5/17/2030,monthly,2/18/2020,10/18/2020
66,33,1/23/2022,6/16/2022,office,pending,refurbished,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,3/17/2023,quarterly,8/10/2020,12/10/2020
5,64,8/21/2021,10/19/2022,remote,active,used,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,7/11/2030,quarterly,5/18/2021,12/15/2021
65,63,11/30/2021,6/7/2021,warehouse,active,new,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,2/26/2026,monthly,1/5/2021,7/13/2022
90,5,4/29/2020,12/30/2022,remote,active,new,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,9/7/2026,annually,1/6/2020,1/8/2020
58,71,5/11/2021,3/30/2020,warehouse,active,used,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,lectus vestibulum quam sapien varius ut blandit non interdum in,6/25/2026,quarterly,3/17/2020,11/27/2020
49,8,3/6/2021,11/29/2021,office,pending,refurbished,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,1/28/2024,annually,5/26/2022,1/19/2021
87,32,1/31/2022,4/27/2020,remote,inactive,refurbished,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,felis ut at dolor quis odio consequat varius integer ac,10/3/2023,annually,10/13/2020,1/29/2021
73,7,11/19/2021,4/29/2022,office,inactive,new,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,7/30/2026,quarterly,12/6/2020,3/26/2021
68,61,5/8/2021,12/24/2021,remote,pending,refurbished,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,11/7/2030,quarterly,2/7/2020,1/2/2021
53,6,9/5/2020,11/1/2022,warehouse,active,new,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,3/25/2028,quarterly,6/22/2020,9/21/2021
43,52,9/17/2021,11/13/2020,remote,inactive,new,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2/13/2028,annually,7/23/2022,7/3/2021
48,68,9/29/2020,12/6/2020,warehouse,inactive,refurbished,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,1/14/2024,annually,8/8/2021,11/17/2020
95,16,7/5/2022,5/31/2022,office,inactive,used,erat volutpat in congue etiam justo etiam pretium iaculis justo in,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,8/23/2022,annually,2/12/2020,2/14/2020
5,55,8/24/2021,2/8/2022,office,inactive,refurbished,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,1/17/2026,quarterly,8/22/2022,2/14/2020
40,31,4/21/2020,10/10/2022,office,inactive,used,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,8/7/2024,monthly,2/13/2020,12/9/2020
25,63,10/27/2020,5/9/2022,office,inactive,new,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,12/10/2028,monthly,5/8/2020,12/23/2020
36,21,12/20/2020,3/16/2020,remote,inactive,used,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,11/15/2028,annually,4/2/2020,9/15/2022
61,85,9/23/2021,9/3/2020,office,pending,used,semper sapien a libero nam dui proin leo odio porttitor id,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,2/23/2027,monthly,1/29/2022,12/17/2020
40,62,6/7/2022,8/2/2021,office,pending,used,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,1/2/2022,quarterly,9/2/2020,6/4/2020
16,56,8/18/2021,10/31/2022,office,inactive,refurbished,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,3/23/2026,annually,2/25/2021,3/29/2020
96,53,8/22/2022,9/21/2020,remote,pending,refurbished,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,8/3/2027,quarterly,8/11/2022,3/27/2021
77,6,5/26/2020,3/13/2020,warehouse,inactive,new,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,1/12/2023,annually,6/21/2021,7/17/2020
61,37,5/18/2020,7/24/2020,warehouse,pending,refurbished,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,12/31/2025,quarterly,8/19/2021,9/16/2020
2,92,9/3/2020,3/13/2021,warehouse,pending,used,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,11/6/2030,quarterly,7/26/2022,5/10/2022
96,81,7/10/2022,10/4/2021,warehouse,pending,new,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,4/4/2025,monthly,6/5/2021,10/1/2020
35,8,5/19/2021,6/26/2022,remote,inactive,refurbished,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,10/5/2026,quarterly,5/3/2021,1/24/2022
97,69,2/4/2020,12/13/2022,office,pending,used,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,2/20/2024,monthly,10/15/2022,8/11/2022
47,44,5/28/2021,2/22/2021,remote,pending,used,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,7/3/2022,quarterly,1/17/2021,12/4/2022
31,29,6/27/2021,6/5/2022,office,pending,new,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,9/3/2027,monthly,3/4/2021,10/2/2021
21,9,6/9/2022,3/27/2022,remote,pending,refurbished,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,9/6/2022,quarterly,10/26/2021,10/26/2021
13,54,2/8/2022,7/9/2020,office,pending,refurbished,at nunc commodo placerat praesent blandit nam nulla integer pede,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,4/5/2030,annually,11/17/2020,10/30/2021
91,13,7/16/2022,3/5/2020,remote,pending,refurbished,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,2/24/2026,monthly,3/29/2021,4/24/2020
48,37,4/14/2020,12/20/2021,remote,inactive,refurbished,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,4/10/2026,monthly,1/18/2021,2/27/2020
53,70,8/30/2020,8/29/2020,warehouse,inactive,refurbished,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,5/26/2026,monthly,8/1/2022,4/29/2021
4,36,12/23/2021,8/28/2020,remote,inactive,used,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,9/21/2027,monthly,2/10/2021,8/28/2020
84,13,1/20/2020,6/14/2021,office,inactive,used,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,11/12/2027,quarterly,11/25/2021,8/23/2020
41,24,3/25/2022,2/8/2021,office,pending,used,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,12/11/2023,monthly,7/20/2021,11/13/2022
12,88,8/6/2022,6/28/2020,office,pending,new,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,5/8/2023,quarterly,2/3/2021,9/6/2021
74,15,12/14/2021,5/31/2020,office,active,refurbished,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,2/26/2023,quarterly,4/2/2021,5/15/2022
93,39,12/27/2020,1/5/2021,warehouse,active,new,non mauris morbi non lectus aliquam sit amet diam in magna,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,5/10/2027,monthly,10/9/2020,12/11/2022
42,54,10/3/2020,12/7/2022,warehouse,pending,refurbished,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,11/13/2022,quarterly,3/21/2021,7/23/2022
83,38,6/16/2021,6/30/2022,office,pending,used,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,12/8/2025,annually,11/6/2020,11/18/2020
20,74,6/1/2021,9/20/2022,office,pending,used,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,4/7/2024,quarterly,4/22/2020,9/11/2022
59,23,11/25/2021,5/26/2022,office,inactive,used,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,5/6/2028,monthly,2/11/2021,8/20/2020
13,65,5/11/2021,2/9/2021,remote,inactive,new,sit amet cursus id turpis integer aliquet massa id lobortis,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,4/10/2022,annually,5/14/2022,7/28/2022
60,44,7/27/2020,6/5/2022,warehouse,inactive,new,sed augue aliquam erat volutpat in congue etiam justo etiam pretium,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,10/13/2025,quarterly,12/1/2022,7/2/2021
6,18,1/26/2022,2/15/2021,remote,pending,used,lorem id ligula suspendisse ornare consequat lectus in est risus auctor,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,3/13/2026,quarterly,4/10/2021,1/15/2022
9,1,9/14/2021,7/20/2020,remote,pending,new,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,4/1/2028,annually,3/11/2022,2/15/2022
82,42,9/24/2020,8/20/2020,warehouse,pending,refurbished,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,5/9/2022,monthly,12/2/2021,12/28/2020
28,60,4/4/2022,10/13/2020,remote,active,refurbished,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,9/9/2025,monthly,2/1/2021,7/3/2021
41,11,2/4/2020,3/14/2022,remote,inactive,refurbished,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,7/11/2023,monthly,7/27/2021,10/19/2020
88,62,5/28/2021,5/17/2020,office,active,refurbished,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2/13/2022,quarterly,7/16/2020,5/20/2021
51,98,8/22/2020,7/31/2020,office,active,used,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,6/4/2027,monthly,12/9/2022,9/30/2022
98,21,1/16/2022,3/8/2021,remote,inactive,new,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,4/23/2022,quarterly,2/28/2021,10/17/2022
66,61,6/24/2020,4/2/2022,warehouse,active,new,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,8/23/2026,monthly,11/3/2020,6/11/2022
