event_type,timestamp,device_type,interaction_duration,purchase_amount,location_latitude,location_longitude,customer_id,product_id
purchase,2/9/2011,mobile,3032,592.45,-11.5254018,-75.8984154,810,75
view,1/27/2024,mobile,46,827.88,48.8579687,2.5764306,173,92
click,2/20/2016,mobile,2438,302.39,4.949601,-74.593836,958,87
purchase,5/20/2014,tablet,2792,176.53,35.3328119,-80.817935,150,11
click,2/25/2021,mobile,39,841.69,40.232604,116.410742,884,16
view,1/2/2019,mobile,30,977.94,36.639033,114.462061,724,98
interaction,10/1/2006,desktop,3053,554.71,33.9042954,73.3907315,381,66
click,6/19/2000,tablet,2466,179.91,25.556716,110.016031,178,95
interaction,6/10/2004,tablet,523,189.07,41.4176872,-8.7653155,716,94
purchase,6/9/2005,mobile,1600,60.28,-9.4355285,119.2627176,22,39
click,12/3/2021,desktop,1050,263.04,55.650711,37.39423,400,6
purchase,4/8/2024,desktop,1871,809.46,-10.2507168,123.5112035,632,6
interaction,12/14/2016,tablet,2020,584.79,14.13,122.967904,928,66
view,5/19/2021,tablet,368,263.34,-6.1923925,106.8218403,404,23
interaction,6/30/2004,mobile,616,335.17,-7.5904342,108.7630664,630,55
interaction,8/18/2023,mobile,2316,670.15,17.4867485,-62.9764978,161,54
interaction,12/1/2011,mobile,2951,458.48,-6.4146234,107.5593913,868,5
click,11/28/2016,desktop,717,7.18,30.4608895,114.4052806,607,6
purchase,10/18/2013,tablet,290,258.99,-7.6377266,110.2722262,26,51
view,1/13/2015,desktop,3386,314.92,-6.3886231,-76.632607,322,45
interaction,8/13/2013,tablet,1611,596.96,-27.6618869,-51.2422395,959,60
view,11/25/2006,tablet,3343,155.24,52.8266033,15.5780691,141,3
click,8/16/2022,desktop,2717,849.43,42.1400691,25.5719576,326,98
interaction,11/18/2024,tablet,498,153.38,-8.4570858,123.0198024,230,23
purchase,2/4/2016,tablet,3339,975.07,-6.9669184,112.3665609,721,58
interaction,7/25/2001,tablet,1191,71.49,-21.009726,55.2695622,666,50
click,5/18/2003,tablet,1289,814.71,-34.4979812,-56.0389343,489,73
purchase,5/13/2022,mobile,3551,467.26,38.2,-85.7,735,48
purchase,8/30/2003,desktop,1310,39.21,59.9382805,30.3066377,447,27
interaction,11/23/2001,desktop,1892,773.4,24.4623104,118.0801092,124,47
view,12/18/2021,mobile,417,331.94,59.6932155,14.1583048,713,15
view,5/31/2018,mobile,865,262.84,46.272878,102.7790303,981,63
interaction,1/27/2024,tablet,2477,5.25,-7.8808775,-40.0810267,433,62
view,12/28/2022,tablet,3427,753.72,40.04,-76.31,128,28
view,10/13/2003,mobile,607,524.89,-3.05,31.883333,423,74
interaction,11/29/2016,desktop,1858,600.65,39.959953,116.298326,218,75
click,8/17/2004,desktop,1253,769.73,-8.4570858,123.0198024,830,48
purchase,10/9/2001,mobile,1628,763.51,59.83453,15.6905435,111,54
view,6/12/2008,mobile,1761,922.85,26.571674,117.669428,716,44
view,1/29/2000,desktop,2609,227.47,-3.4627078,102.5318032,600,65
purchase,4/6/2019,desktop,2858,58.85,48.0951271,114.5356247,781,76
interaction,5/20/2012,mobile,1886,870.84,14.5707891,121.0272495,877,51
purchase,10/26/2016,mobile,2788,975.6,34.04,-118.26,984,52
purchase,1/7/2011,desktop,47,377.0,35.1982076,136.9683227,552,20
purchase,9/23/2024,desktop,1265,517.76,39.9947462,116.3397725,344,84
interaction,9/29/2013,desktop,807,182.6,41.4346593,-8.1962076,30,6
interaction,1/7/2014,tablet,1054,464.34,34.329605,108.708991,713,40
view,9/3/2021,mobile,3528,578.42,37.2697222,55.4305486,965,15
click,2/21/2022,desktop,1191,794.83,21.4237125,105.4038793,112,76
interaction,7/31/2002,mobile,489,817.12,32.312511,109.712183,962,20
purchase,12/20/2022,desktop,104,515.73,53.543617,49.2636336,805,36
view,7/15/2017,mobile,2847,809.8,47.613861,6.785553,371,61
click,1/15/2009,mobile,2720,874.69,36.0887208,9.3645335,921,79
view,8/27/2023,desktop,1365,723.87,19.1780491,-96.1288426,579,73
click,12/6/2004,desktop,1352,5.73,7.9632405,123.8751554,766,54
view,10/22/2019,mobile,1062,911.05,51.32372,-113.60475,989,51
interaction,10/10/2012,tablet,2776,884.92,36.0534598,69.1089444,447,53
purchase,11/4/2022,tablet,2535,791.95,-32.9416425,-68.8605052,237,85
click,4/26/2018,mobile,273,252.94,54.0057263,58.8399853,127,61
view,3/6/2024,mobile,654,541.31,51.569012,21.376182,970,61
purchase,1/20/2012,desktop,726,138.85,31.135176,121.439288,750,66
view,8/5/2019,mobile,1915,732.72,-8.669071,115.213781,375,77
interaction,5/7/2002,mobile,2473,710.41,47.343506,6.309262,483,98
interaction,11/30/2022,desktop,2639,542.54,48.466592,124.8828701,114,18
view,4/25/2016,desktop,1963,91.49,-6.167924,106.8500431,799,13
interaction,2/5/2007,mobile,3201,952.86,-10.1555651,-77.4397297,390,51
purchase,3/30/2006,desktop,3568,516.85,14.5999366,121.012518,511,16
purchase,3/11/2007,desktop,2464,3.7,35.0633042,116.3184614,301,70
purchase,7/11/2021,mobile,1430,635.07,54.4555308,83.3748613,687,12
view,6/3/2007,tablet,2339,186.65,31.690215,113.382458,834,86
purchase,9/18/2025,mobile,2427,105.21,45.180548,0.768949,736,99
view,4/27/2014,desktop,122,990.22,45.85029,3.53936,327,30
purchase,1/10/2019,mobile,1012,204.7,35.5205669,133.1274711,589,93
purchase,1/6/2024,desktop,464,365.3,38.9025835,-9.040848,368,98
view,7/3/2020,desktop,62,181.65,-4.1682452,13.5523679,797,23
click,4/4/2015,desktop,1964,660.93,31.695648,115.431153,532,42
interaction,5/19/2012,desktop,2548,825.74,60.0557978,24.4154907,954,10
view,6/13/2013,desktop,2400,822.54,55.4083313,56.5492424,473,40
click,3/17/2020,desktop,2516,399.34,55.7133263,37.8049211,752,46
view,12/9/2021,mobile,1816,317.02,23.561556,101.273161,233,99
click,11/9/2007,mobile,910,63.33,1.4162396,124.8072165,880,45
purchase,1/15/2022,tablet,3187,502.02,62.6418615,17.9836819,974,99
view,7/14/2015,mobile,1630,469.24,-37.0555803,174.9213435,532,47
click,4/16/2018,tablet,3372,81.43,-7.1221059,106.5701927,3,50
click,4/26/2011,tablet,2396,857.79,-34.6204268,-58.4794508,202,5
purchase,6/14/2000,desktop,2249,834.38,10.829771,122.615819,273,42
interaction,6/3/2018,mobile,615,370.65,57.6734233,14.9774312,41,41
click,11/15/2008,mobile,567,12.09,-6.9140922,112.4202058,548,59
purchase,6/2/2002,desktop,2420,448.02,55.6649287,12.5504728,715,75
purchase,8/4/2010,desktop,2988,722.95,31.09656,121.507445,147,88
interaction,7/14/2013,tablet,2084,674.06,58.5356199,31.2251615,829,46
interaction,9/15/2018,mobile,2563,238.62,59.3412977,18.0347134,249,79
interaction,4/1/2002,tablet,1221,305.46,5.6497493,37.3693679,552,21
interaction,9/13/2024,desktop,178,878.17,43.6158299,13.518915,834,67
view,12/30/2003,mobile,283,130.66,14.3876884,121.0011959,952,86
purchase,1/1/2011,mobile,1969,293.57,32.513883,118.677372,704,55
interaction,3/7/2003,mobile,2802,296.71,59.9420078,30.2307225,551,72
view,8/15/2002,desktop,423,85.46,46.0245004,20.1143093,397,39
interaction,1/23/2023,desktop,1658,893.43,13.7740651,104.9856176,290,82
click,3/27/2003,desktop,3209,335.0,29.5945152,70.6008375,649,44
purchase,1/23/2008,desktop,212,776.32,13.2805504,-87.1285725,625,80
click,3/5/2017,desktop,618,186.57,51.4787653,12.0365785,912,90
purchase,8/30/2018,desktop,677,655.81,55.6967262,39.2331589,937,6
interaction,7/23/2005,desktop,448,323.69,31.7394146,-106.4177672,337,9
click,11/20/2025,tablet,3117,383.4,-25.4596855,-49.5273149,563,84
click,11/4/2013,desktop,2452,899.21,17.6992092,121.5038757,464,38
view,1/6/2006,tablet,685,785.34,37.0514525,25.4982396,455,67
click,11/15/2010,mobile,1834,486.94,57.7311354,12.0619752,577,12
click,5/16/2007,mobile,1909,526.95,34.4154198,132.4043341,998,44
click,11/25/2014,mobile,2260,253.89,22.8109535,91.8696765,381,45
interaction,8/16/2007,tablet,3217,863.99,14.707895,120.94639,808,88
purchase,1/10/2007,tablet,2560,228.17,49.6085752,16.6797892,574,20
purchase,5/17/2011,tablet,3431,520.5,47.6060781,-122.3329957,329,9
purchase,6/24/2022,mobile,3532,865.12,-8.1370235,112.0148478,171,25
purchase,5/7/2001,mobile,2980,845.87,40.4869744,-3.6116494,45,4
view,11/3/2001,mobile,3230,663.86,-9.7089,124.2564,111,13
interaction,9/15/2020,desktop,3425,682.9,-8.4985,123.5226,941,7
purchase,12/27/2006,tablet,958,516.03,5.5433492,120.8418861,739,48
click,2/7/2001,desktop,1918,767.18,30.2638032,102.8054753,901,40
purchase,7/27/2022,tablet,2724,865.6,38.9322221,-9.0158578,44,61
view,5/31/2001,tablet,2726,2.37,40.7608571,-73.9681265,927,1
click,10/11/2001,mobile,2729,968.81,-7.846761,110.3440238,659,60
purchase,1/18/2012,mobile,186,19.07,-6.8907337,111.2785407,538,91
interaction,11/23/2018,mobile,689,157.03,37.5568153,139.747389,867,52
view,1/13/2002,desktop,721,336.72,60.6191114,26.1999237,618,51
interaction,12/7/2023,desktop,821,996.46,-3.9164982,119.7397084,245,39
view,1/28/2024,desktop,1313,831.22,39.630867,118.180193,775,59
view,8/4/2004,desktop,1808,396.18,39.128291,117.251586,315,44
purchase,11/28/2022,mobile,2017,763.09,18.2886378,-99.4526826,197,13
interaction,2/27/2020,tablet,220,213.71,-6.70377,107.9087438,988,35
click,4/4/2021,tablet,1474,966.66,-11.7382104,-75.444669,104,69
purchase,10/8/2016,desktop,232,994.77,14.0031627,0.7556575,29,44
view,3/24/2006,desktop,2357,335.19,14.1281138,-87.2543702,188,45
interaction,8/14/2014,tablet,3485,50.1,-6.4185424,106.8502879,649,98
purchase,2/19/2020,tablet,3498,14.88,31.259822,121.525727,998,42
purchase,2/22/2013,mobile,3257,589.63,46.5067026,83.6616699,471,55
view,3/4/2008,desktop,3306,166.73,56.0297222,37.1691666,458,33
click,7/16/2000,desktop,910,503.15,23.701262,117.430061,751,84
purchase,9/6/2010,tablet,129,37.79,12.805294,120.8385372,271,97
view,1/31/2013,mobile,3088,736.54,14.9327085,-88.7758503,372,53
interaction,3/9/2008,tablet,839,760.43,-7.4726134,112.6675398,207,71
view,6/10/2004,mobile,500,583.85,49.059828,6.154795,61,83
click,2/14/2003,tablet,2093,51.33,-7.9484331,-36.2064182,180,78
click,12/30/2018,desktop,1179,54.24,-17.5467442,-65.8412017,707,85
click,12/24/2003,desktop,3517,308.07,48.0976547,-1.7819266,971,95
purchase,5/4/2008,desktop,2035,565.64,40.7634529,-73.9798808,982,19
interaction,3/15/2014,desktop,2596,697.94,52.2313764,5.9938487,146,51
view,2/5/2022,tablet,840,946.68,25.7784224,-103.2605763,124,37
interaction,12/25/2023,mobile,2767,691.89,-9.8076,123.9023,879,54
purchase,3/11/2021,desktop,2651,2.17,39.618462,113.536462,945,90
view,11/17/2025,desktop,171,72.09,49.8687831,16.9274876,317,81
click,5/13/2001,mobile,1239,637.79,51.3842543,58.9999439,144,43
interaction,1/3/2025,mobile,1177,400.99,46.7152613,-1.4517985,379,82
purchase,11/21/2006,mobile,12,250.59,31.288153,114.618236,321,51
view,9/17/2003,mobile,1122,402.39,6.6016448,3.2737882,546,96
click,9/2/2023,tablet,2922,46.06,18.9495378,-70.4076831,76,34
click,4/22/2019,tablet,2740,98.66,14.6773627,43.5799151,291,54
click,11/3/2006,mobile,2356,949.78,25.5810414,89.6616352,44,15
click,10/28/2020,mobile,1042,710.23,40.9862518,22.5406929,672,4
click,6/2/2016,desktop,3385,267.17,60.6204071,25.8776098,411,45
interaction,9/22/2019,tablet,1818,744.53,53.7667424,91.3992147,579,20
interaction,11/3/2015,desktop,1581,549.1,44.0300904,43.1270513,719,18
click,6/1/2016,tablet,714,264.03,-2.2414892,-49.4984804,535,25
purchase,2/5/2013,mobile,136,527.31,-23.1067087,-48.6123867,183,27
click,10/6/2019,mobile,1578,614.82,40.2507786,44.419895,268,11
view,12/5/2015,desktop,154,4.87,-6.956164,106.7714,871,22
interaction,9/4/2003,desktop,542,109.8,29.103856,110.451191,829,61
click,10/12/2010,mobile,961,525.79,-35.5930962,-71.7325021,520,65
purchase,3/15/2004,desktop,2791,323.83,47.0776249,28.1792198,481,46
view,2/22/2025,tablet,3511,843.21,40.5323093,49.710366,489,85
view,4/22/2021,mobile,2263,701.51,-0.7351026,8.7591311,700,9
view,5/9/2021,tablet,1900,783.76,59.3460413,18.0639973,845,5
interaction,11/2/2019,tablet,3223,288.54,30.203152,115.429626,124,20
purchase,9/23/2000,desktop,2987,580.49,-8.3535966,116.0594701,394,5
click,9/5/2004,mobile,1880,198.1,44.326388,85.619416,525,99
click,7/12/2003,tablet,133,418.52,22.4583,113.034187,34,2
click,5/15/2013,mobile,490,51.27,60.9464266,29.1348316,94,61
purchase,1/11/2024,mobile,498,611.35,55.6188565,74.0452068,335,69
click,3/25/2019,desktop,3077,576.41,49.59977,-119.66911,822,27
view,10/12/2001,mobile,1968,99.88,-13.7145854,26.2304616,868,57
purchase,10/7/2014,desktop,2989,190.29,63.8737727,20.0874486,46,46
view,8/14/2000,desktop,1446,909.27,-31.4397154,-64.1251893,604,8
click,8/2/2023,mobile,1186,728.7,47.3695152,40.0905465,382,77
view,1/6/2018,tablet,1902,798.93,36.8936109,126.6283278,418,95
view,7/23/2012,mobile,3136,569.17,36.0858893,36.5040446,906,99
interaction,12/19/2014,tablet,3360,876.63,48.9126632,2.4201634,355,10
click,6/3/2025,tablet,2317,91.36,60.2527141,16.7904143,711,24
interaction,3/16/2012,mobile,3208,341.49,43.5066525,23.8635696,422,31
purchase,1/21/2005,mobile,1340,685.23,-32.9809545,-58.0470008,352,50
purchase,7/27/2003,tablet,1649,339.34,-37.3130297,-59.0746886,234,57
click,9/30/2003,tablet,2333,930.09,7.3275252,122.8946032,1,67
click,1/24/2015,mobile,2630,529.95,-3.9148823,-60.8609358,434,69
view,8/22/2018,mobile,1370,770.71,62.5465831,65.628237,71,73
view,5/7/2000,mobile,1259,374.74,40.0336591,52.9759299,822,74
click,8/6/2007,mobile,3241,669.1,12.7523556,123.9719166,550,80
view,9/9/2010,tablet,2922,116.19,18.9313146,-70.4070779,43,15
purchase,8/24/2017,tablet,2498,854.47,4.3139754,22.5498389,969,45
interaction,4/5/2020,desktop,122,351.56,54.2195351,-4.4012575,305,34
interaction,3/9/2009,desktop,2359,250.06,58.2834894,12.2858206,356,12
interaction,2/27/2020,desktop,2140,737.78,26.486589,111.909579,904,7
interaction,11/4/2004,tablet,920,652.85,6.30435,-70.202659,542,40
click,7/17/2010,desktop,3324,249.73,-25.6112339,-54.5515662,195,47
interaction,11/6/2001,mobile,824,107.15,-8.6764828,-35.5821519,325,3
purchase,4/30/2021,mobile,3423,719.87,48.7381259,2.3536083,403,33
interaction,8/26/2006,mobile,994,364.17,7.4154444,-65.1892471,109,78
interaction,3/18/2000,tablet,2702,559.35,-4.8383044,-80.6482153,520,89
interaction,1/18/2014,desktop,297,487.07,54.0473494,61.7492324,276,90
interaction,9/27/2001,tablet,2970,413.03,7.1849927,124.1839966,844,69
interaction,3/28/2010,desktop,1962,3.86,54.1649073,37.5852425,285,49
view,7/12/2008,tablet,2006,494.12,14.7690395,121.0137786,215,77
interaction,7/30/2024,tablet,1866,485.46,36.586148,128.1867972,93,60
view,9/24/2006,desktop,3307,478.58,24.22123,90.9081542,468,37
click,6/16/2012,tablet,3465,328.96,17.7409147,-91.7660525,826,65
purchase,7/29/2016,mobile,696,277.3,38.7921433,-27.2587935,868,34
purchase,8/20/2023,desktop,1155,879.06,39.630867,118.180193,320,13
click,4/3/2002,mobile,2976,916.31,-7.2558406,112.525711,593,66
click,2/11/2019,tablet,70,788.14,49.2515468,17.514286,594,19
purchase,2/6/2017,mobile,1168,96.84,31.13856,113.744367,81,83
view,7/14/2025,tablet,2621,205.21,19.4458447,-99.1497664,111,84
view,4/6/2003,desktop,2324,675.98,6.7509063,-11.367219,45,41
purchase,12/1/2011,mobile,700,531.78,38.070311,114.411459,383,50
interaction,1/22/2018,tablet,383,156.68,34.341574,108.93977,925,83
purchase,3/12/2025,desktop,1855,182.79,33.8462304,35.9019775,894,15
view,10/15/2008,mobile,247,509.5,-9.8867238,124.2477171,5,94
interaction,6/21/2005,mobile,1315,880.69,64.8734795,20.3845205,471,27
interaction,3/10/2019,mobile,1308,185.53,37.646108,120.477813,770,48
view,3/7/2003,tablet,1295,595.0,57.4749779,25.491651,633,21
interaction,11/23/2014,tablet,157,428.67,-5.1942574,-36.4797126,455,21
purchase,10/1/2016,desktop,448,256.58,-9.2786495,-36.6150136,278,77
purchase,9/14/2019,desktop,2209,571.66,-3.6062721,128.2480302,433,50
click,9/21/2025,tablet,2582,857.98,29.7444645,105.7948814,935,42
click,12/9/2009,tablet,1506,520.76,-21.4433017,27.4615118,86,62
purchase,5/26/2006,mobile,1737,125.87,30.630173,120.565098,213,13
view,12/29/2002,desktop,2419,376.25,40.0316754,20.1789757,71,7
view,6/18/2024,desktop,146,77.65,35.6907846,36.3376199,483,91
click,4/5/2024,tablet,3399,245.43,5.6052635,27.4673845,920,16
purchase,2/10/2011,tablet,2907,573.29,-6.7407026,111.0847891,373,71
click,1/29/2002,tablet,1773,505.59,9.88293,-85.529061,550,46
interaction,4/22/2025,tablet,2315,199.33,12.5794519,3.8938528,361,63
purchase,2/23/2005,desktop,2018,179.66,4.6096768,101.1064003,105,80
click,12/19/2002,mobile,3511,890.65,3.6527376,31.7280955,51,4
view,10/21/2004,mobile,1705,491.6,38.7236645,69.7286928,736,28
click,11/24/2014,tablet,1294,447.49,-7.2576752,112.7514577,896,46
interaction,6/22/2024,tablet,2857,297.89,-11.5741352,-77.2663771,24,92
interaction,7/13/2006,mobile,3549,50.48,41.5332101,19.6103673,173,71
purchase,1/15/2015,desktop,1214,11.51,47.81227,38.28822,910,66
click,11/5/2009,desktop,2689,435.82,12.5049537,107.6925674,589,66
view,11/12/2002,mobile,2069,973.85,3.5611792,98.8799525,601,94
purchase,11/9/2002,tablet,3077,832.2,20.4388225,106.1621053,870,89
purchase,9/2/2016,tablet,3315,42.17,30.798325,107.96879,176,60
interaction,7/9/2021,tablet,716,841.23,41.3053973,24.8927934,971,30
purchase,12/16/2016,desktop,960,940.85,14.7342524,121.0702642,922,85
view,5/20/2012,desktop,209,513.08,24.315499,109.410683,754,32
purchase,11/21/2020,mobile,388,959.75,-23.0432476,-47.368765,842,39
purchase,10/14/2012,tablet,293,1.7,39.5245194,-8.1915991,76,43
view,7/27/2025,desktop,1008,86.07,5.8894555,7.9538378,25,37
purchase,2/5/2016,tablet,1930,453.97,41.0647873,-8.5507322,417,27
view,3/18/2021,tablet,2786,426.35,12.5968345,-85.7641013,346,5
click,3/28/2021,tablet,1566,584.63,39.726929,116.341395,384,29
view,8/2/2014,tablet,821,559.32,-2.9218531,29.6252858,387,91
view,11/8/2006,tablet,1414,396.08,37.1893492,119.9569362,234,65
click,12/31/2005,tablet,1896,645.81,-13.5307334,-40.5533995,197,98
click,8/28/2015,tablet,3573,264.34,48.7525724,2.3881323,771,54
purchase,4/22/2014,mobile,3263,711.93,-6.4127,105.8625,507,69
interaction,5/9/2012,mobile,2939,263.49,31.204525,121.459662,600,17
view,8/2/2022,mobile,2001,780.16,38.7655253,-9.3448465,252,9
interaction,9/4/2025,desktop,2861,455.9,30.6074358,114.3110482,348,33
click,4/26/2013,desktop,3329,569.04,38.6132118,-90.3207299,268,70
click,12/5/2020,tablet,1406,325.03,41.6920942,-70.9427914,394,65
click,5/27/2024,desktop,2862,204.08,-6.4901067,106.8306951,354,38
click,12/19/2002,tablet,1150,361.1,-11.1374632,-77.1973997,349,3
purchase,10/11/2005,mobile,2150,558.85,45.8630194,5.947966,871,65
view,9/3/2022,tablet,1940,767.27,37.8210369,-25.5148137,763,45
purchase,7/28/2019,tablet,2671,251.18,54.9418362,-2.0871107,711,7
click,7/16/2005,desktop,2466,509.49,60.6302526,28.7309501,594,86
purchase,3/28/2022,mobile,1296,361.98,-3.0443341,-69.097023,591,73
interaction,9/16/2006,mobile,159,531.34,32.91795,-6.060131,349,41
purchase,11/19/2017,mobile,1955,912.3,14.4142191,120.9495257,212,68
click,7/26/2008,desktop,1196,242.83,40.5740471,-8.6441655,262,88
view,1/15/2014,desktop,261,265.48,52.0610443,17.8504238,706,95
view,11/28/2010,mobile,1979,214.56,33.5810958,71.4303404,800,72
view,9/11/2009,mobile,300,143.03,30.5081033,47.7834888,301,50
click,2/11/2025,mobile,573,987.82,-9.6701,119.0511,106,13
purchase,2/28/2021,mobile,1332,142.22,15.3833332,120.8000031,873,77
interaction,12/14/2018,tablet,2791,19.78,24.086165,115.451043,684,59
purchase,4/30/2009,desktop,1244,18.26,1.9130964,33.171699,204,85
view,3/1/2000,desktop,2408,181.49,22.974898,113.993115,81,61
interaction,6/3/2019,mobile,1646,234.01,28.8395155,52.5638794,887,100
purchase,1/3/2014,desktop,898,11.18,19.5037694,-99.1324282,401,57
interaction,8/17/2011,mobile,974,626.19,40.450839,44.600998,570,9
view,11/12/2003,desktop,2971,547.8,50.52546,42.6645851,581,36
purchase,8/28/2025,mobile,2316,258.27,40.2982408,70.419388,664,24
click,11/28/2022,mobile,754,35.32,14.5697429,121.0190818,873,1
purchase,1/2/2018,desktop,3317,300.0,35.910325,14.424426,931,44
view,4/14/2003,mobile,2513,591.18,40.796787,123.9253791,649,41
purchase,10/13/2022,tablet,3161,287.81,39.162045,20.7509566,371,57
click,10/28/2005,desktop,1245,531.98,29.985295,122.207215,133,47
interaction,1/8/2017,tablet,2705,892.26,49.8687559,17.0138788,10,10
interaction,10/22/2015,tablet,1327,466.19,49.2272998,2.8814002,998,73
view,5/14/2017,tablet,88,189.46,-31.9326576,-57.9020535,203,50
click,1/23/2019,mobile,316,14.7,32.460037,112.228897,767,37
interaction,8/4/2008,mobile,2063,380.75,45.1934857,5.7218985,672,60
click,3/17/2002,mobile,2218,238.77,-27.6817666,27.2409361,486,20
interaction,8/19/2003,tablet,1607,518.98,53.5733796,18.0101779,846,48
interaction,11/28/2022,tablet,1326,788.87,39.7869548,-8.8245607,163,8
view,5/26/2010,desktop,1496,723.81,58.9670963,5.7318798,620,11
click,4/23/2022,desktop,2972,848.15,29.26008,110.70434,62,93
view,10/8/2012,desktop,2804,663.37,27.165172,110.870803,324,15
